LOC_ID                          CLUSTER             P_VALUE             RECURR_INT          CLU_OBS             CLU_EXP             CLU_ODE             CLU_RR              CLU_POP             LOC_OBS             LOC_EXP             LOC_ODE             LOC_RR              LOC_POP             LOC_LAT             LOC_LONG            GINI_CLUST
56025                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       20                  87.94               0.23                0.23                9582960.00          42.961801           -106.797885         F 
20057                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1229                37.02               33.20               33.22               4034280.00          37.692001           -99.888253          F 
30109                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.07                0                   0                   116280.00           46.959252           -104.251093         F 
29061                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   9.12                0.11                0.11                993360.00           39.961453           -93.985197          F 
20139                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   17.56               0.11                0.11                1913880.00          38.652360           -95.727080          F 
38005                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   7.52                0.27                0.27                819840.00           48.068398           -99.359164          F 
29129                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   3.98                0                   0                   434040.00           40.422123           -93.568296          F 
20045                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       19                  134.63              0.14                0.14                14671080.00         38.885036           -95.292512          F 
19185                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   7.09                0.14                0.14                772920.00           40.739690           -93.327522          F 
27123                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1627                606.01              2.68                2.69                66038432.00         45.016253           -93.098723          F 
27003                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       850                 393.04              2.16                2.16                42830448.00         45.274760           -93.246046          F 
28021                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        51                  18.03               2.83                2.83                1078560.00          31.970617           -90.907022          F 
28063                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        43                  14.02               3.07                3.07                838800.00           31.733979           -91.037650          F 
22107                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        6                   8.69                0.69                0.69                520080.00           32.007607           -91.329152          F 
28149                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        136                 91.02               1.49                1.49                5445720.00          32.358103           -90.833526          F 
28029                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        206                 56.29               3.66                3.66                3367800.00          31.869778           -90.445651          F 
22065                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        32                  21.96               1.46                1.46                1314120.00          32.369181           -91.239734          F 
28049                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        735                 465.01              1.58                1.58                27820800.00         32.265628           -90.444354          F 
28037                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        25                  15.47               1.62                1.62                925560.00           31.477866           -90.896730          F 
28085                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        214                 68.50               3.12                3.12                4098360.00          31.532887           -90.453919          F 
28001                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        172                 61.56               2.79                2.79                3683160.00          31.476698           -91.353260          F 
22041                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        270                 40.14               6.73                6.73                2401800.00          32.136752           -91.675899          F 
28055                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        0                   2.66                0                   0                   159240.00           32.725314           -90.973928          F 
28077                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        78                  25.24               3.09                3.09                1510320.00          31.551472           -90.108411          F 
28005                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        48                  24.66               1.95                1.95                1475640.00          31.174673           -90.805016          F 
22029                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        62                  38.63               1.61                1.61                2311080.00          31.448178           -91.638144          F 
22035                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        46                  13.76               3.34                3.34                823320.00           32.739270           -91.234257          F 
28127                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        78                  53.47               1.46                1.46                3198960.00          31.912821           -89.917162          F 
22083                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        106                 40.36               2.63                2.63                2414640.00          32.413910           -91.766349          F 
22025                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        103                 19.04               5.41                5.41                1139280.00          31.667790           -91.845264          F 
28121                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        275                 311.43              0.88                0.88                18632532.00         32.264691           -89.945379          F 
28157                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        69                  17.31               3.99                3.99                1035600.00          31.160782           -91.310188          F 
28113                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        173                 78.80               2.20                2.20                4714560.00          31.175078           -90.403926          F 
28125                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        6                   8.67                0.69                0.69                518520.00           32.881491           -90.815954          F 
28163                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        190                 59.55               3.19                3.19                3562800.00          32.778904           -90.396561          F 
22123                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  21.72               0.87                0.87                1299600.00          32.785501           -91.461201          F 
28089                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        536                 213.15              2.51                2.52                12752640.00         32.633892           -90.035136          F 
28065                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        69                  22.32               3.09                3.09                1335360.00          31.568847           -89.826710          F 
22021                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        54                  19.89               2.71                2.71                1190160.00          32.090252           -92.117521          F 
28147                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        43                  28.65               1.50                1.50                1714320.00          31.149715           -90.104467          F 
22059                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        38                  29.87               1.27                1.27                1787040.00          31.678848           -92.159078          F 
22037                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        173                 38.38               4.51                4.51                2296200.00          30.844254           -91.049767          F 
22067                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        99                  49.89               1.98                1.98                2984880.00          32.816862           -91.804216          F 
22091                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        42                  20.32               2.07                2.07                1215840.00          30.822103           -90.710132          F 
22073                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        936                 307.44              3.04                3.05                18393488.00         32.476456           -92.157042          F 
22125                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        194                 31.23               6.21                6.21                1868160.00          30.878829           -91.414854          F 
28091                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        96                  49.29               1.95                1.95                2948760.00          31.231326           -89.820922          F 
28129                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        120                 31.92               3.76                3.76                1909920.00          32.017445           -89.506448          F 
28031                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        120                 37.38               3.21                3.21                2236320.00          31.632254           -89.553899          F 
28053                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        48                  16.17               2.97                2.97                967680.00           33.128257           -90.522527          F 
28123                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        564                 56.41               10.00               10.00               3374880.00          32.406704           -89.537894          F 
22009                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        88                  80.52               1.09                1.09                4817280.00          31.077962           -92.000794          F 
28151                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        126                 88.07               1.43                1.43                5269080.00          33.283920           -90.941962          F 
5017                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        10                  20.29               0.49                0.49                1214160.00          33.264590           -91.295392          F 
22117                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        354                 92.65               3.82                3.82                5543280.00          30.852885           -90.038667          F 
28051                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        307                 34.12               9.00                9.00                2041200.00          33.123459           -90.089235          F 
22077                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        180                 43.58               4.13                4.13                2607600.00          30.714095           -91.602095          F 
28079                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        362                 45.70               7.92                7.92                2734320.00          32.753683           -89.524020          F 
22105                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        734                 270.29              2.72                2.72                16170960.00         30.628887           -90.406650          F 
28073                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        201                 127.05              1.58                1.58                7601160.00          31.205730           -89.507770          F 
5003                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  39.43               0.48                0.48                2358840.00          33.191535           -91.769847          F 
22049                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        79                  31.58               2.50                2.50                1889280.00          32.302518           -92.556921          F 
22033                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        3025                882.64              3.43                3.43                52807160.00         30.538420           -91.097776          F 
22043                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        22                  44.91               0.49                0.49                2686680.00          31.598825           -92.561243          F 
22127                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        90                  27.89               3.23                3.23                1668480.00          31.944494           -92.637894          F 
22111                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        238                 44.34               5.37                5.37                2652960.00          32.831211           -92.374937          F 
28067                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        361                 136.59              2.64                2.64                8171760.00          31.622578           -89.168969          F 
28061                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        124                 32.86               3.77                3.77                1965960.00          32.019221           -89.117869          F 
22063                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        345                 282.39              1.22                1.22                16894680.00         30.441440           -90.730617          F 
22121                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        141                 53.08               2.66                2.66                3175800.00          30.460582           -91.309896          F 
28101                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        207                 42.16               4.91                4.91                2522160.00          32.400211           -89.118433          F 
28007                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        252                 36.45               6.91                6.91                2180880.00          33.086588           -89.578386          F 
22079                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        472                 260.04              1.82                1.82                15557760.00         31.197785           -92.529973          F 
28035                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        427                 150.22              2.84                2.84                8987640.00          31.189615           -89.258325          F 
22061                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        118                 93.75               1.26                1.26                5609040.00          32.600315           -92.665974          F 
28109                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        171                 111.39              1.54                1.54                6664200.00          30.770909           -89.586773          F 
28133                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        61                  50.36               1.21                1.21                3013200.00          33.601926           -90.588827          F 
22097                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        260                 164.72              1.58                1.58                9854880.00          30.597243           -92.001358          F 
28083                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        190                 56.53               3.36                3.36                3381960.00          33.555451           -90.299007          F 
28015                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        124                 19.95               6.22                6.22                1193640.00          33.448346           -89.919945          F 
28099                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        450                 58.40               7.71                7.71                3494160.00          32.753397           -89.117265          F 
22047                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        523                 65.21               8.02                8.02                3901320.00          30.257343           -91.349960          F 
5043                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  36.54               0.52                0.52                2186280.00          33.590350           -91.717779          F 
22103                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        1386                522.33              2.65                2.65                31250336.00         30.409428           -89.956427          F 
22005                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        615                 253.93              2.42                2.42                15192480.00         30.204062           -90.913284          F 
22039                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        68                  66.98               1.02                1.02                4007400.00          30.729852           -92.399159          F 
28111                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        37                  24.01               1.54                1.54                1436760.00          31.171619           -88.992818          F 
28011                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        123                 61.43               2.00                2.00                3675360.00          33.796969           -90.873721          F 
5011                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        12                  21.59               0.56                0.56                1291560.00          33.467558           -92.159808          F 
22013                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        82                  26.56               3.09                3.09                1588920.00          32.345700           -93.053985          F 
5139                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        115                 77.59               1.48                1.48                4641840.00          33.168871           -92.597470          F 
28097                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        70                  19.61               3.57                3.57                1173000.00          33.494196           -89.617291          F 
22069                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        103                 76.53               1.35                1.35                4578960.00          31.723216           -93.098165          F 
22095                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        758                 85.92               8.82                8.83                5140440.00          30.125975           -90.475350          F 
28023                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        120                 31.17               3.85                3.85                1864920.00          32.041585           -88.688962          F 
5041                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        17                  22.79               0.75                0.75                1363320.00          33.830110           -91.255009          F 
28153                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        53                  40.48               1.31                1.31                2421960.00          31.641357           -88.695739          F 
28131                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        29                  36.78               0.79                0.79                2200320.00          30.791879           -89.115475          F 
28159                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        86                  36.01               2.39                2.39                2154600.00          33.087479           -89.033914          F 
22099                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        266                 107.17              2.48                2.48                6411720.00          30.131121           -91.614036          F 
22093                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        222                 42.31               5.25                5.25                2531520.00          30.025317           -90.802121          F 
28075                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        601                 148.68              4.04                4.04                8895000.00          32.404198           -88.662297          F 
22027                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        56                  31.43               1.78                1.78                1880400.00          32.823085           -92.995269          F 
28019                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  16.47               1.15                1.15                985200.00           33.345982           -89.248094          F 
28045                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        68                  95.54               0.71                0.71                5715840.00          30.418302           -89.488510          F 
28043                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        60                  41.64               1.44                1.44                2490960.00          33.770362           -89.802451          F 
22055                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        572                 490.18              1.17                1.17                29326800.00         30.204906           -92.069599          F 
22081                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        42                  16.93               2.48                2.48                1013040.00          32.095300           -93.342133          F 
28069                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        110                 19.54               5.63                5.63                1169040.00          32.754629           -88.641058          F 
28041                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        7                   27.25               0.26                0.26                1630320.00          31.214442           -88.639223          F 
5013                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        0                   10.41               0                   0                   622680.00           33.555988           -92.499744          F 
22007                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        222                 43.91               5.06                5.06                2626920.00          29.899462           -91.064616          F 
28135                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  27.70               0.69                0.69                1657080.00          33.953399           -90.172940          F 
22071                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        5410                782.53              6.91                6.93                46817280.00         30.069720           -89.926603          F 
22003                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        146                 51.40               2.84                2.84                3075240.00          30.653857           -92.824420          F 
5079                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        961                 26.12               36.79               36.81               1562880.00          33.953172           -91.740028          F 
28047                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        188                 417.35              0.45                0.45                24969600.00         30.513598           -89.124676          F 
22001                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        262                 124.45              2.11                2.11                7445400.00          30.295065           -92.414197          F 
22089                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        595                 106.50              5.59                5.59                6372000.00          29.907097           -90.355560          F 
22115                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  95.13               0.20                0.20                5691480.00          31.108848           -93.181538          F 
28155                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        23                  19.43               1.18                1.18                1162680.00          33.613005           -89.283929          F 
22119                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        110                 76.90               1.43                1.43                4600800.00          32.708477           -93.331218          F 
5025                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        12                  15.96               0.75                0.75                954720.00           33.897232           -92.185370          F 
22045                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        351                 140.06              2.51                2.51                8379600.00          29.868036           -91.758718          F 
28039                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  49.14               0.39                0.39                2940000.00          30.862591           -88.644368          F 
1023                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        125                 25.25               4.95                4.95                1510680.00          32.022273           -88.265644          F 
28105                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        95                  99.46               0.96                0.96                5950440.00          33.424917           -88.879051          F 
28027                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        68                  44.37               1.53                1.53                2654880.00          34.227723           -90.604150          F 
28103                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        143                 20.89               6.84                6.84                1250040.00          33.110095           -88.569491          F 
22085                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        31                  47.90               0.65                0.65                2866080.00          31.563887           -93.554340          F 
28161                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        72                  24.29               2.96                2.96                1452960.00          34.028242           -89.707621          F 
5027                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        19                  47.05               0.40                0.40                2814840.00          33.212307           -93.226428          F 
5103                            5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        11                  46.90               0.23                0.23                2805840.00          33.588398           -92.877960          F 
22101                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        271                 98.98               2.74                2.74                5921760.00          29.692621           -91.447022          F 
22051                           5                   1e-17               100000000000000000  45024               15173.25            2.97                3.03                907792200.00        6290                867.46              7.25                7.28                51899080.00         29.740755           -90.111158          F 
